team1,team2,runs,team1_wins,team2_wins,draws,team1_winrate,draw_rate
Warlock+Paladin,Warrior+Mage,100,17,83,0,0.1700,0.0000
Warlock+Paladin,Warrior+Rogue,100,41,59,0,0.4100,0.0000
Warlock+Paladin,Warrior+Priest,100,0,100,0,0.0000,0.0000
Warlock+Paladin,Warrior+Warlock,100,39,61,0,0.3900,0.0000
Warlock+Paladin,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Warlock+Paladin,Warrior+Hunter,100,100,0,0,1.0000,0.0000
Warlock+Paladin,Mage+Rogue,100,54,46,0,0.5400,0.0000
Warlock+Paladin,Mage+Priest,100,0,100,0,0.0000,0.0000
Warlock+Paladin,Mage+Warlock,100,0,100,0,0.0000,0.0000
Warlock+Paladin,Mage+Paladin,100,0,100,0,0.0000,0.0000
Warlock+Paladin,Mage+Hunter,100,5,95,0,0.0500,0.0000
Warlock+Paladin,Rogue+Priest,100,9,91,0,0.0900,0.0000
Warlock+Paladin,Rogue+Warlock,100,12,88,0,0.1200,0.0000
Warlock+Paladin,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Warlock+Paladin,Rogue+Hunter,100,99,1,0,0.9900,0.0000
Warlock+Paladin,Priest+Warlock,100,96,4,0,0.9600,0.0000
Warlock+Paladin,Priest+Paladin,100,98,2,0,0.9800,0.0000
Warlock+Paladin,Priest+Hunter,100,100,0,0,1.0000,0.0000
Warlock+Paladin,Warlock+Paladin,100,51,49,0,0.5100,0.0000
Warlock+Paladin,Warlock+Hunter,100,100,0,0,1.0000,0.0000
Warlock+Paladin,Paladin+Hunter,100,95,5,0,0.9500,0.0000
Warlock+Hunter,Warrior+Mage,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Warrior+Rogue,100,93,7,0,0.9300,0.0000
Warlock+Hunter,Warrior+Priest,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Warrior+Warlock,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Warrior+Hunter,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Mage+Rogue,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Mage+Priest,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Mage+Warlock,100,2,98,0,0.0200,0.0000
Warlock+Hunter,Mage+Paladin,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Mage+Hunter,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Rogue+Priest,100,70,30,0,0.7000,0.0000
Warlock+Hunter,Rogue+Warlock,100,100,0,0,1.0000,0.0000
Warlock+Hunter,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Rogue+Hunter,100,24,76,0,0.2400,0.0000
Warlock+Hunter,Priest+Warlock,100,35,65,0,0.3500,0.0000
Warlock+Hunter,Priest+Paladin,100,24,75,1,0.2400,0.0100
Warlock+Hunter,Priest+Hunter,100,86,14,0,0.8600,0.0000
Warlock+Hunter,Warlock+Paladin,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Warlock+Hunter,100,44,31,25,0.4400,0.2500
Warlock+Hunter,Paladin+Hunter,100,59,41,0,0.5900,0.0000
Paladin+Hunter,Warrior+Mage,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Warrior+Rogue,100,17,83,0,0.1700,0.0000
Paladin+Hunter,Warrior+Priest,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Warrior+Warlock,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Warrior+Hunter,100,12,88,0,0.1200,0.0000
Paladin+Hunter,Mage+Rogue,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Mage+Priest,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Mage+Warlock,100,5,95,0,0.0500,0.0000
Paladin+Hunter,Mage+Paladin,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Mage+Hunter,100,1,99,0,0.0100,0.0000
Paladin+Hunter,Rogue+Priest,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Rogue+Warlock,100,17,83,0,0.1700,0.0000
Paladin+Hunter,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Rogue+Hunter,100,4,96,0,0.0400,0.0000
Paladin+Hunter,Priest+Warlock,100,7,93,0,0.0700,0.0000
Paladin+Hunter,Priest+Paladin,100,39,61,0,0.3900,0.0000
Paladin+Hunter,Priest+Hunter,100,99,0,1,0.9900,0.0100
Paladin+Hunter,Warlock+Paladin,100,5,95,0,0.0500,0.0000
Paladin+Hunter,Warlock+Hunter,100,44,56,0,0.4400,0.0000
Paladin+Hunter,Paladin+Hunter,100,43,57,0,0.4300,0.0000
