label,team1,team2,seed,winner,end_reason,duration_secs
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,73,team2,kill,53.92
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,74,team2,kill,53.37
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,75,team2,kill,46.38
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,76,team2,kill,46.37
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,77,team1,kill,53.73
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,78,team2,kill,46.37
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,79,team1,kill,47.92
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,80,team1,kill,41.33
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,81,team1,kill,57.85
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,82,team1,kill,54.48
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,83,team1,kill,56.68
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,84,team2,kill,46.37
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,85,team1,kill,44.08
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,86,team1,kill,47.70
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,87,team2,kill,51.60
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,88,team2,kill,51.40
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,89,team1,kill,49.85
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,90,team2,kill,43.85
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,91,team2,kill,72.02
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,92,team2,kill,53.93
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,93,team2,kill,43.85
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,94,team2,kill,53.93
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,95,team1,kill,36.08
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,96,team1,kill,51.82
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,97,team1,kill,50.72
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,98,team2,kill,45.03
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,99,team1,kill,48.55
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,0,team1,kill,35.48
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,1,team2,kill,162.24
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,2,team2,kill,38.48
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,3,team2,kill,177.13
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,4,team1,kill,45.68
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,5,team2,kill,174.38
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,6,team2,kill,45.23
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,7,team2,kill,43.87
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,8,team1,kill,43.83
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,9,team2,kill,43.87
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,10,team2,kill,40.83
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,11,team1,kill,42.40
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,12,team2,kill,154.71
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,13,team1,kill,37.80
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,14,team2,kill,40.00
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,15,team1,kill,43.77
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,16,team1,kill,43.87
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,17,team2,kill,101.14
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,18,team1,kill,43.77
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,19,team2,kill,43.75
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,20,team1,kill,32.60
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,21,team1,kill,36.72
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,22,team2,kill,133.49
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,23,team2,kill,157.99
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,24,team1,kill,35.35
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,25,team2,kill,40.83
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,26,team2,kill,99.37
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,27,team2,kill,145.38
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,28,team1,kill,42.65
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,29,team1,kill,34.18
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,30,team1,kill,35.07
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,31,team1,kill,34.38
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,32,team1,kill,42.63
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,33,team2,kill,174.13
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,34,team2,kill,44.18
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,35,team1,kill,35.38
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,36,team1,kill,41.85
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,37,team1,kill,32.43
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,38,team1,kill,39.42
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,39,team1,kill,44.53
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,40,team1,kill,31.77
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,41,team1,kill,32.02
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,42,team2,kill,61.40
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,43,team2,kill,31.80
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,44,team1,kill,37.73
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,45,team1,kill,45.05
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,46,team1,kill,35.72
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,47,team2,kill,161.45
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,48,team2,kill,41.12
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,49,team2,kill,45.98
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,50,team2,kill,123.41
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,51,team1,kill,45.47
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,52,team1,kill,27.97
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,53,team2,kill,37.80
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,54,team1,kill,32.27
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,55,team2,kill,41.95
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,56,team2,kill,177.13
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,57,team1,kill,34.18
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,58,team1,kill,25.65
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,59,team1,kill,41.52
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,60,team1,kill,34.17
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,61,team1,kill,32.75
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,62,team1,kill,32.28
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,63,team2,kill,160.97
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,64,team1,kill,25.67
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,65,team1,kill,40.68
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,66,team2,kill,36.30
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,67,team2,kill,173.24
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,68,team1,kill,42.60
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,69,team2,kill,43.87
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,70,team1,kill,41.10
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,71,team1,kill,42.65
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,72,team2,kill,37.80
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,73,team1,kill,43.52
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,74,team2,kill,172.49
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,75,team1,kill,43.87
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,76,team1,kill,43.87
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,77,team2,kill,139.38
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,78,team2,kill,44.48
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,79,team2,kill,41.33
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,80,team2,kill,126.66
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,81,team1,kill,37.80
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,82,team2,kill,43.78
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,83,team1,kill,36.72
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,84,team2,kill,120.74
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,85,team1,kill,44.67
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,86,team2,kill,40.83
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,87,team2,kill,39.32
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,88,team1,kill,32.57
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,89,team2,kill,39.93
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,90,team2,kill,95.16
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,91,team2,kill,37.83
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,92,team2,kill,164.45
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,93,team2,kill,108.71
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,94,team2,kill,172.99
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,95,team2,kill,117.71
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,96,team2,kill,41.15
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,97,team2,kill,170.14
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,98,team2,kill,170.04
BasicArena|clean|Warrior+Shaman_vs_Warrior+Priest,Warrior+Shaman,Warrior+Priest,99,team1,kill,32.57
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,0,team2,kill,43.95
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,1,team2,kill,67.42
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,2,team2,kill,31.10
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,3,team2,kill,36.73
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,4,team2,kill,31.02
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,5,team2,kill,54.72
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,6,team2,kill,65.35
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,7,team2,kill,25.98
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,8,team2,kill,28.57
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,9,team2,kill,43.98
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,10,team2,kill,168.27
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,11,team2,kill,60.92
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,12,team2,kill,29.60
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,13,team2,kill,38.27
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,14,team2,kill,26.38
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,15,team2,kill,58.63
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,16,team2,kill,75.70
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,17,team2,kill,64.98
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,18,team2,kill,61.80
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,19,team2,kill,30.27
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,20,team2,kill,76.65
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,21,team2,kill,29.48
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,22,team2,kill,29.95
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,23,team1,kill,29.92
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,24,team2,kill,77.49
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,25,team2,kill,31.02
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,26,team2,kill,31.10
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,27,team2,kill,61.05
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,28,team2,kill,65.58
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,29,team2,kill,27.88
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,30,team2,kill,35.50
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,31,team2,kill,24.92
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,32,team2,kill,32.23
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,33,team2,kill,28.20
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,34,team2,kill,25.23
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,35,team2,kill,39.18
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,36,team2,kill,45.73
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,37,team1,kill,31.40
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,38,team2,kill,77.70
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,39,team2,kill,74.57
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,40,team2,kill,66.43
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,41,team2,kill,65.98
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,42,team2,kill,165.45
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,43,team2,kill,29.58
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,44,team2,kill,32.87
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,45,team1,kill,29.95
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,46,team1,kill,19.38
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,47,team2,kill,61.90
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,48,team2,kill,27.67
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,49,team2,kill,29.38
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,50,team2,kill,66.00
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,51,team2,kill,47.00
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,52,team2,kill,61.02
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,53,team2,kill,61.13
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,54,team1,kill,28.58
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,55,team2,kill,65.08
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,56,team2,kill,38.38
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,57,team2,kill,30.22
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,58,team2,kill,76.62
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,59,team2,kill,74.07
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,60,team2,kill,51.12
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,61,team2,kill,46.03
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,62,team2,kill,71.10
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,63,team2,kill,74.27
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,64,team2,kill,27.82
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,65,team2,kill,57.95
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,66,team1,kill,30.08
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,67,team2,kill,56.15
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,68,team2,kill,30.78
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,69,team1,kill,31.57
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,70,team2,kill,62.07
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,71,team2,kill,67.47
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,72,team1,kill,28.18
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,73,team2,kill,34.18
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,74,team2,kill,28.10
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,75,team2,kill,55.35
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,76,team2,kill,74.05
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,77,team1,kill,54.25
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,78,team2,kill,60.73
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,79,team2,kill,150.72
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,80,team2,kill,41.03
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,81,team2,kill,66.30
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,82,team2,kill,61.40
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,83,team2,kill,76.75
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,84,team2,kill,60.80
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,85,team2,kill,44.02
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,86,team1,kill,19.37
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,87,team1,kill,31.97
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,88,team2,kill,66.18
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,89,team2,kill,45.82
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,90,team2,kill,61.05
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,91,team2,kill,28.17
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,92,team2,kill,19.53
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,93,team2,kill,30.18
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,94,team2,kill,62.40
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,95,team2,kill,36.65
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,96,team2,kill,32.82
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,97,team2,kill,53.67
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,98,team2,kill,35.13
BasicArena|clean|Mage+Shaman_vs_Mage+Priest,Mage+Shaman,Mage+Priest,99,team2,kill,60.97
BasicArena|clean|Rogue+Shaman_vs_Rogue+Priest,Rogue+Shaman,Rogue+Priest,0,team2,kill,30.33
BasicArena|clean|Rogue+Shaman_vs_Rogue+Priest,Rogue+Shaman,Rogue+Priest,1,team1,kill,27.13
BasicArena|clean|Rogue+Shaman_vs_Rogue+Priest,Rogue+Shaman,Rogue+Priest,2,team1,kill,32.13
BasicArena|clean|Rogue+Shaman_vs_Rogue+Priest,Rogue+Shaman,Rogue+Priest,3,team2,kill,27.05
BasicArena|clean|Rogue+Shaman_vs_Rogue+Priest,Rogue+Shaman,Rogue+Priest,4,team1,kill,29.53
BasicArena|clean|Rogue+Shaman_vs_Rogue+Priest,Rogue+Shaman,Rogue+Priest,5,team1,kill,32.05
